id,sentiment
38425,positive
30341,positive
49253,positive
36719,positive
39801,positive
1617,positive
19251,positive
35258,positive
3245,positive
12271,positive
35370,positive
11273,positive
6126,positive
42950,positive
16223,positive
4391,positive
37934,positive
16055,positive
25754,positive
27622,positive
12850,positive
29396,positive
20579,positive
46649,positive
33506,positive
35398,positive
31801,positive
22123,positive
49418,positive
15160,positive
11747,positive
6568,positive
14049,positive
41139,positive
2450,positive
1044,positive
12902,positive
39394,positive
40386,positive
8278,positive
1715,positive
10224,positive
40922,positive
3077,positive
29951,positive
12980,positive
44927,positive
3444,positive
1779,positive
34685,positive
33082,positive
38225,positive
41302,positive
11592,positive
10424,positive
31024,positive
21726,positive
46465,positive
38185,positive
5565,positive
23907,positive
37846,positive
38552,positive
6074,positive
37924,positive
928,positive
43836,positive
41038,positive
5985,positive
33195,positive
13950,positive
48971,positive
40090,positive
3690,positive
42191,positive
2149,positive
3719,positive
23543,positive
28373,positive
16628,positive
34620,positive
22789,positive
35047,positive
24650,positive
11647,positive
3488,positive
49257,positive
47392,positive
21297,positive
8058,positive
46251,positive
18104,positive
7121,positive
15982,positive
7337,positive
31116,positive
30841,positive
46618,positive
30199,positive
47596,positive
29388,positive
27143,positive
10645,positive
48934,positive
44080,positive
30308,positive
1102,positive
8112,positive
13794,positive
19693,positive
10299,positive
19558,positive
40685,positive
33263,positive
3847,positive
196,positive
18964,positive
22474,positive
41484,positive
30823,positive
12401,positive
43777,positive
19400,positive
45788,positive
3333,positive
12298,positive
42400,positive
20529,positive
9696,positive
17338,positive
10501,positive
19588,positive
40027,positive
2414,positive
3086,positive
21067,positive
11422,positive
14551,positive
24173,positive
17985,positive
12769,positive
42197,positive
24483,positive
27139,positive
13178,positive
38989,positive
34766,positive
357,positive
44752,positive
38032,positive
33742,positive
16590,positive
38648,positive
48071,positive
32410,positive
26049,positive
40640,positive
23758,positive
19058,positive
6406,positive
7346,positive
11772,positive
13963,positive
42024,positive
20917,positive
26395,positive
12741,positive
32312,positive
18933,positive
40376,positive
2516,positive
15920,positive
6363,positive
40912,positive
28175,positive
11053,positive
26546,positive
27871,positive
26518,positive
13970,positive
48150,positive
49691,positive
35506,positive
34905,positive
17132,positive
11944,positive
36147,positive
23912,positive
12998,positive
25273,positive
49357,positive
9630,positive
5096,positive
40787,positive
45279,positive
27467,positive
14786,positive
4685,positive
45471,positive
6098,positive
1986,positive
42653,positive
47328,positive
4794,positive
48124,positive
28895,positive
49647,positive
36971,positive
27902,positive
31186,positive
48946,positive
30855,positive
2382,positive
43317,positive
21193,positive
47325,positive
49397,positive
6659,positive
45379,positive
24683,positive
32116,positive
5551,positive
38402,positive
15439,positive
12554,positive
8021,positive
38564,positive
43703,positive
20474,positive
6800,positive
48874,positive
11953,positive
19888,positive
32715,positive
25466,positive
46177,positive
46452,positive
31880,positive
41276,positive
2421,positive
13037,positive
40034,positive
6456,positive
19025,positive
22997,positive
43622,positive
266,positive
37814,positive
24352,positive
31521,positive
16352,positive
9629,positive
39743,positive
32363,positive
40663,positive
43701,positive
1232,positive
13681,positive
16184,positive
30024,positive
38098,positive
25450,positive
45588,positive
278,positive
45789,positive
45939,positive
20950,positive
18467,positive
30047,positive
4070,positive
1917,positive
1631,positive
17642,positive
46296,positive
23532,positive
39309,positive
37245,positive
41756,positive
24095,positive
12275,positive
48061,positive
47952,positive
18697,positive
7413,positive
43780,positive
29016,positive
32008,positive
39888,positive
20183,positive
1475,positive
21622,positive
28915,positive
2923,positive
22932,positive
2931,positive
30684,positive
1349,positive
11543,positive
24513,positive
5250,positive
1581,positive
12549,positive
4310,positive
45455,positive
34645,positive
16052,positive
40600,positive
5624,positive
4871,positive
13365,positive
1240,positive
41650,positive
7169,positive
42656,positive
44427,positive
29244,positive
30956,positive
13299,positive
8024,positive
35721,positive
37278,positive
14339,positive
36166,positive
22964,positive
36783,positive
32173,positive
5130,positive
9314,positive
23079,positive
26631,positive
12029,positive
7858,positive
39595,positive
10000,positive
8807,positive
7760,positive
3341,positive
17157,positive
20186,positive
12266,positive
30000,positive
2271,positive
18544,positive
27783,positive
17590,positive
16274,positive
35685,positive
4199,positive
28282,positive
28410,positive
18154,positive
45090,positive
49930,positive
21488,positive
33075,positive
27730,positive
7318,positive
4424,positive
45117,positive
24310,positive
8705,positive
10728,positive
21766,positive
13439,positive
20531,positive
23995,positive
5566,positive
20906,positive
39154,positive
28004,positive
4621,positive
26539,positive
18420,positive
19116,positive
40126,positive
32528,positive
47556,positive
47382,positive
17531,positive
24849,positive
45372,positive
21087,positive
38433,positive
49373,positive
5603,positive
27444,positive
8156,positive
41225,positive
47073,positive
14530,positive
41029,positive
32469,positive
47359,positive
6897,positive
38426,positive
43586,positive
31621,positive
19479,positive
28190,positive
2610,positive
9915,positive
650,positive
16531,positive
22570,positive
30237,positive
10598,positive
17768,positive
11466,positive
34188,positive
33112,positive
32441,positive
37009,positive
6965,positive
26956,positive
41329,positive
20420,positive
22742,positive
15685,positive
33167,positive
35155,positive
46632,positive
7060,positive
47900,positive
28456,positive
21075,positive
5515,positive
10910,positive
1829,positive
1375,positive
44478,positive
13122,positive
47297,positive
27921,positive
6856,positive
19241,positive
16976,positive
30116,positive
25528,positive
28638,positive
19607,positive
10998,positive
18472,positive
25211,positive
497,positive
558,positive
13478,positive
7857,positive
21187,positive
33848,positive
9529,positive
29104,positive
45127,positive
11650,positive
12345,positive
36532,positive
3563,positive
9461,positive
34410,positive
2309,positive
31604,positive
27153,positive
381,positive
14697,positive
30158,positive
41987,positive
8895,positive
7629,positive
11555,positive
16878,positive
35060,positive
8385,positive
30540,positive
34556,positive
43846,positive
5523,positive
3552,positive
342,positive
4423,positive
36653,positive
28581,positive
1453,positive
30781,positive
1127,positive
31324,positive
23680,positive
28700,positive
47825,positive
19237,positive
33180,positive
38257,positive
22876,positive
16734,positive
12910,positive
29799,positive
48689,positive
28091,positive
30262,positive
32577,positive
30814,positive
11765,positive
28331,positive
9043,positive
18331,positive
17611,positive
2107,positive
12733,positive
5055,positive
43060,positive
13118,positive
268,positive
20449,positive
16304,positive
14071,positive
44736,positive
21010,positive
36396,positive
42307,positive
41701,positive
18065,positive
24336,positive
23569,positive
8149,positive
18374,positive
45378,positive
6450,positive
17234,positive
47278,positive
8906,positive
2493,positive
17578,positive
12285,positive
21266,positive
34659,positive
27376,positive
10812,positive
38875,positive
35168,positive
7727,positive
46059,positive
49293,positive
18832,positive
33335,positive
31696,positive
35193,positive
32554,positive
8181,positive
40004,positive
42987,positive
10853,positive
11242,positive
35567,positive
35709,positive
48606,positive
28505,positive
24711,positive
24409,positive
18899,positive
10899,positive
17989,positive
20777,positive
16774,positive
883,positive
36628,positive
1224,positive
48085,positive
7193,positive
22940,positive
7440,positive
9999,positive
43984,positive
25811,positive
31145,positive
17709,positive
26674,positive
20663,positive
25980,positive
48142,positive
44352,positive
19159,positive
40039,positive
14148,positive
21100,positive
1312,positive
49234,positive
39035,positive
348,positive
39475,positive
41626,positive
10296,positive
34526,positive
35563,positive
2979,positive
43235,positive
4388,positive
39664,positive
21868,positive
37166,positive
39482,positive
14859,positive
15911,positive
19634,positive
18548,positive
22034,positive
35419,positive
1547,positive
17522,positive
18651,positive
43600,positive
10958,positive
41564,positive
1273,positive
17428,positive
46970,positive
44185,positive
47458,positive
3072,positive
40236,positive
44469,positive
4172,positive
47801,positive
15522,positive
11905,positive
13373,positive
20337,positive
34497,positive
33279,positive
30810,positive
461,positive
16663,positive
26506,positive
4885,positive
9553,positive
18783,positive
41211,positive
7714,positive
30072,positive
1811,positive
24526,positive
20911,positive
45578,positive
22733,positive
39642,positive
5386,positive
40379,positive
